stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,12,0,0,0,0,3,0,0,0
2dpf,33.36,0.83,1.67,1.67,5,12.51,0,1.67,2.5
3dpf,659.12,2.3,1.15,1.15,1.15,22.99,0,0,1.15
5dpf,14.47,0,0.52,2.07,1.03,14.99,0.52,0.52,8.27
10dpf,129.27,0.63,1.26,3.14,0.63,18.83,0,0.63,3.77
