stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,2.05,0,0,0,0,0,0,0,0
24hpf,1,0,0,1,1,0,0,0,0
2dpf,35.03,0,1.67,28.36,50.88,3.34,1.67,20.85,15.85
3dpf,54.02,0,1.72,2.87,18.39,1.72,0,1.72,1.15
5dpf,10.34,0.52,2.07,1.03,32.56,2.07,2.58,4.65,9.82
10dpf,16.94,0.63,1.26,1.26,11.3,0,0,1.88,1.88
