stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,5.78,0
16hpf,0,0,0,0,0,0,4.1,0
2dpf,0.83,0,0,1.67,15.85,47.54,8.34,0
3dpf,1.72,0,0,1.15,4.02,100.56,8.62,0.57
5dpf,1.55,2.58,2.07,4.13,3.62,109.05,21.19,9.3
10dpf,1.26,0.63,1.88,0.63,7.53,65.89,8.79,1.26
