stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
24hpf,1,0,0,0,0,0,0,0
2dpf,2.5,0,0.83,0,0,1.67,0.83,1.67
3dpf,206.87,0,0,1.15,1.15,4.02,0,1.72
5dpf,1.55,0.52,0.52,0,0,4.13,0,2.07
10dpf,61.5,0.63,0.63,0,0,0.63,0.63,0
