stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.5,0,0.83,0.83,2.5,0,0,1.67
3dpf,1.72,0.57,1.15,0,1.72,0,0,0.57
5dpf,0,0,1.03,0,1.03,3.1,0,1.03
10dpf,1.88,1.88,0.63,0.63,1.26,6.9,0.63,0.63
