stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,periderm
12hpf,0,0,0,0,0,0,1.93,0
19hpf,0,0,2.19,0,0,0,0,0
24hpf,0,1,0,0,0,0,0,0
2dpf,1.67,0,0,0,0,1.67,0,0
3dpf,12.64,1.72,1.15,0.57,1.72,0,0,1.72
5dpf,0.52,0.52,1.55,0,2.07,0.52,0,4.65
10dpf,1.26,5.02,0,0,1.26,0,0,1.26
