stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,3551.09,103.23,30.97,0,609.05,61.94,0,175.49,836.16,1424.57
12hpf,4077.19,161.93,32.77,79.04,697.85,146.51,13.49,281.45,1112.31,1222.19
14hpf,2762.03,36.78,224.04,133.75,264.17,183.91,20.06,53.5,280.88,956.34
16hpf,3355.14,118.95,360.94,192.78,555.77,291.22,49.22,129.2,559.87,1646.81
19hpf,3712.86,37.22,122.59,205.78,407.19,170.76,67.86,52.54,159.81,1442.67
24hpf,2742,79,1070,304,720,404,92,30,663,1005
2dpf,1774.91,50.04,186,333.63,942.51,1899.19,262.73,81.74,475.42,1271.13
3dpf,5313.74,112.06,124.7,161.48,164.35,2222.73,85.62,1.72,159.18,506.26
5dpf,741.13,126.62,331.29,540.09,188.13,2726.79,239.81,177.79,375.22,2144.32
10dpf,3066.13,208.34,354.56,416.68,139.94,2789.38,151.86,6.28,328.2,458.73
