stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.5,0,0.83,0,0,0.83,0.83,0.83
3dpf,3.45,0,0,0,0.57,0,0,0
5dpf,1.55,0,1.03,0,1.55,0,1.03,2.07
10dpf,1.88,0.63,0,0.63,1.26,0,0,0
