stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,5873.75,92.91,30.97,0,1063.26,82.58,0,196.14,2250.4,1961.36
12hpf,5623.25,165.79,36.63,165.79,1409.19,239.04,15.42,325.79,2511.86,1727.26
14hpf,5193.02,83.6,237.41,304.29,1043.29,488.2,93.63,103.66,1966.19,1621.77
16hpf,4476.94,180.47,373.25,309.67,1460.18,578.33,147.66,188.68,1981.09,2013.9
19hpf,5932.69,43.78,157.62,140.11,792.48,334.95,192.65,54.73,685.21,1387.94
24hpf,3860,58,739,161,943,409,204,17,981,568
2dpf,1144.35,45.87,90.08,112.6,633.9,920.82,132.62,20.02,311.94,354.48
3dpf,2314.67,56.89,55.17,49.99,48.84,672.91,33.9,0.57,80.45,109.76
5dpf,245.49,24.81,123.01,99.23,59.44,529.75,48.58,26.36,147.3,462.04
10dpf,486.34,70.91,114.21,111.07,39.53,523.99,30.75,3.14,89.11,114.84
