stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,2.05
2dpf,4.17,0,0,2.5,2.5,0.83,0.83
3dpf,49.42,0,0,1.72,0,1.15,0
5dpf,3.1,0.52,0.52,3.1,0,1.03,3.1
10dpf,5.02,0,0,1.26,0,0,0
