stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,3.34
19hpf,0,0,0,0,0,0,0,61.3
2dpf,1.67,0,0.83,2.5,5,0,0.83,279.42
3dpf,5.17,0.57,0,0,2.87,0.57,0,49.99
5dpf,2.07,0.52,0,0,2.07,0,0,5.17
10dpf,3.77,1.88,0.63,0,0.63,0.63,0,26.98
