stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,9.17,0,1.67,4.17,6.67,0.83,0,5,1.67
3dpf,20.69,0,0,0,8.62,0.57,0,0,0
5dpf,2.58,0.52,1.03,3.1,9.82,0,1.03,2.07,3.62
10dpf,6.28,0,0,0,4.39,0,0,1.26,0
