stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,12.51,0,0,0,0.83,0,0.83
3dpf,125.27,0.57,0.57,0,8.05,0,0
5dpf,2.07,0,0,0.52,5.69,1.03,0
10dpf,38.91,0,0.63,0,6.28,0,0.63
