stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,4.17,0,0.83,0,1.67,1.67,1.67
3dpf,4.6,0,0,0.57,0,1.72,0
5dpf,3.1,0,0,1.55,0.52,1.03,1.55
10dpf,5.65,1.26,0,0,0.63,2.51,0
