stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,1125.2,51.61,20.65,0,227.1,10.32,0,154.84,567.76,640.02
12hpf,3550.92,109.88,34.7,111.81,915.68,175.43,9.64,323.86,1598.11,1239.54
14hpf,2548.02,33.44,80.25,173.88,518.3,237.41,43.47,96.97,946.31,1207.13
16hpf,2368.69,104.59,110.74,162.01,734.19,293.27,79.98,174.32,912.61,1429.42
19hpf,4279.86,43.78,81,146.68,687.4,291.16,164.19,74.43,455.35,1830.16
24hpf,2398,46,279,203,814,402,210,27,647,816
2dpf,1053.44,40.04,147.63,175.99,685.61,1265.29,180.99,44.21,361.15,487.93
3dpf,3353.63,109.76,77,87.92,70.68,1097,47.7,0.57,101.71,159.18
5dpf,352.99,80.63,222.24,215.52,94.58,886.88,78.04,53.23,248.59,577.81
10dpf,878.55,84.72,108.56,90.36,24.47,326.94,18.2,0.63,43.93,62.75
