stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,3.34,0,0,0,0,0,0,0,0
16hpf,0,0,0,0,0,0,0,0,2.05
24hpf,2,0,0,0,0,0,0,1,0
2dpf,29.19,0,0,16.68,6.67,21.69,7.51,3.34,22.52
3dpf,213.19,2.87,0,6.9,0.57,12.07,7.47,0,13.79
5dpf,14.99,1.55,1.55,21.71,0.52,11.89,12.4,0,42.38
10dpf,54.6,0,0,3.77,0,3.14,6.9,0.63,13.81
