stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
12hpf,0,0,0,0,0,1.93
14hpf,0,0,0,0,0,6.69
2dpf,0.83,0,0,0,0.83,41.7
3dpf,1.15,0,0,0,0,14.94
5dpf,1.55,0.52,0.52,0.52,0.52,72.36
10dpf,0,0,0,0,0.63,13.18
