stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,0,0,0,0,0,10.95,0,0
24hpf,3,0,0,0,0,112,4,1
2dpf,13.35,0,0.83,2.5,3.34,130.12,0.83,3.34
3dpf,8.62,0,0,0,0.57,0,0,1.15
5dpf,3.1,0.52,0,0.52,4.13,37.21,0,1.03
10dpf,5.65,0.63,0,1.26,2.51,22.59,0.63,0
