stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.67,0,0,0,0,0.83,0,0.83
3dpf,17.24,0,1.15,0,1.15,0,0,1.72
5dpf,0.52,0.52,5.69,1.03,1.03,1.03,0,4.13
10dpf,10.04,0,3.77,0,0,0,3.14,0
