stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,0,0,1.93,0,0,0,0
2dpf,2.5,0,0,2.5,8.34,1.67,2.5
3dpf,2.87,0,0,1.15,5.75,0.57,4.6
5dpf,5.69,19.12,0,2.58,2.07,1.55,42.38
10dpf,5.02,6.9,0,1.88,3.14,0,24.47
