stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,3.34,0,0,0,0,0
16hpf,4.1,0,0,0,0,0,0,0
19hpf,2.19,0,2.19,0,0,0,0,0
24hpf,1,0,0,0,0,0,0,0
2dpf,6.67,0,0.83,0.83,3.34,0.83,0.83,1.67
3dpf,16.09,0,0.57,0.57,9.19,0,0.57,2.3
5dpf,5.17,0.52,0.52,1.03,4.65,0,0,1.03
10dpf,7.53,0,0.63,0,8.16,0,0,0
