stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,3.34
2dpf,0.83,0,0,0,0,0,0,16.68
3dpf,0.57,0.57,0,0,0,0,0,8.05
5dpf,1.55,0.52,0,0.52,1.03,4.65,0,42.9
10dpf,2.51,1.26,1.26,0,0,0.63,0.63,74.68
