stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
24hpf,1,0,0,0,0,0,0,0
2dpf,15.85,0.83,0.83,2.5,8.34,0,1.67,1.67
3dpf,25.28,0,0,0,1.72,0,0.57,0
5dpf,4.65,0,0,0,3.1,0.52,1.03,0.52
10dpf,8.79,0,0,0,0.63,0,0,0
