stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,0,0,0,0,1.67,1.67,0,0,0.83
3dpf,0.57,0,0,0,0,5.75,0,0,0.57
5dpf,0,0,1.03,0.52,0,2.07,0.52,0.52,1.55
10dpf,3.77,2.51,0.63,1.88,0,2.51,0,0,0
