stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,1
2dpf,5.84,0,4.17,3.34,15.85,2.5,70.9
3dpf,9.19,1.15,2.3,0,14.94,0,50.57
5dpf,6.72,0,4.65,1.55,8.27,0.52,83.21
10dpf,0.63,0.63,0,0,0.63,0.63,92.87
