stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,712.28,0,30.97,0,51.61,0,0,10.32,268.4,103.23
12hpf,1490.15,25.06,15.42,23.13,215.91,40.48,3.86,28.92,832.79,233.26
14hpf,397.92,3.34,50.16,3.34,90.28,40.13,6.69,6.69,183.91,56.85
16hpf,457.33,10.25,41.02,10.25,114.85,53.32,12.3,4.1,319.93,90.24
19hpf,477.24,4.38,15.32,0,35.03,13.14,4.38,0,118.22,26.27
24hpf,476,0,12,4,56,31,12,0,146,32
2dpf,234.38,10.84,11.68,18.35,102.59,160.98,20.85,1.67,122.61,55.05
3dpf,333.87,19.54,10.34,5.75,3.45,55.74,5.17,0,25.86,27.58
5dpf,69.77,8.79,35.14,19.64,18.61,127.14,11.37,5.17,116.8,122.49
10dpf,158.14,16.94,40.79,28.87,16.32,233.44,11.92,0,76.56,29.49
