stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.34,0.83,0.83,0,3.34,4.17,2.5,0,1.67
3dpf,163.77,0,0,0.57,0,2.3,2.3,0.57,1.15
5dpf,4.13,0,2.58,3.1,0.52,8.79,2.58,1.55,6.2
10dpf,27.61,0,0,0.63,0,4.39,1.26,0,0
