stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,5.78,0,0,0,0,0,0,0,0
14hpf,3.34,0,0,0,0,0,0,0,0
16hpf,2.05,0,0,0,0,0,0,0,2.05
24hpf,3,0,0,0,0,0,0,0,0
2dpf,46.71,1.67,0.83,0.83,0.83,0,0,2.5,0.83
3dpf,77.58,0,0,0,0,0,0,0.57,0
5dpf,5.17,0.52,0,1.03,3.1,0,1.03,0.52,1.55
10dpf,32,0,0,0,0,0.63,0,0,0
