stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,2.05,0
24hpf,1,0,0,0,1,0,0,0
2dpf,3.34,0,0,1.67,2.5,0.83,0,0
3dpf,10.34,0.57,0,1.72,1.15,1.72,0,0
5dpf,2.58,0,0.52,0,4.13,2.07,0.52,0
10dpf,7.53,0.63,0,0,1.88,0.63,0.63,0.63
