stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
24hpf,0,0,1,0,0,0,0,0,0
2dpf,0,0,1.67,0,0,0,0,0,0.83
3dpf,2.3,1.15,2.3,1.72,0,3.45,0,0,0
5dpf,1.55,3.1,14.47,6.2,1.03,2.58,0.52,1.55,6.72
10dpf,5.65,3.14,4.39,1.88,0.63,3.14,0,0,5.65
