stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,1,0,0
2dpf,0,0,0,3.34,0.83,3.34,1.67,2.5
3dpf,0,0,0,1.72,11.49,0,0.57,1.15
5dpf,0.52,0.52,0.52,0.52,3.62,0.52,0.52,1.55
10dpf,0,0,0,0,10.67,0,0,0.63
