stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.5,0.83,0,1.67,4.17,2.5,0,1.67
3dpf,2.87,19.54,0,0.57,0,2.87,0.57,4.02
5dpf,1.03,20.67,2.07,11.89,0.52,4.13,0.52,25.32
10dpf,1.26,35.77,1.26,6.28,5.02,1.26,0,13.18
