stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,3148.5,72.26,30.97,0,567.76,0,0,20.65,1692.96,1249.08
12hpf,4593.83,111.81,26.99,106.03,987.01,100.24,7.71,79.04,1962.45,1305.09
14hpf,2380.83,20.06,107,150.47,595.21,6.69,33.44,20.06,825.93,528.33
16hpf,2791.16,90.24,82.03,82.03,791.62,69.73,65.63,28.71,818.28,842.89
19hpf,3005.75,26.27,26.27,39.41,365.59,8.76,45.97,2.19,194.84,545.11
24hpf,3396,51,349,106,841,88,39,5,331,438
2dpf,1062.61,24.19,70.06,80.91,754.84,177.66,45.87,8.34,111.77,171.82
3dpf,944.72,27.01,12.64,16.09,23.56,75.85,5.75,0,9.77,19.54
5dpf,180.89,7.24,80.11,25.84,105.95,156.6,13.44,7.24,60.47,106.98
10dpf,121.11,0.63,17.57,0,0.63,13.81,0,0,2.51,3.14
