stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,0,0,82.03,0
19hpf,0,0,0,0,0,0,0,0,2.19,0
24hpf,19,0,2,1,5,0,1,0,369,2
2dpf,266.9,6.67,24.19,30.86,65.06,139.29,43.37,0.83,120.94,78.4
3dpf,33.33,3.45,1.15,0.57,3.45,21.26,0,0,14.37,4.02
5dpf,26.36,3.62,10.85,9.3,6.2,70.81,12.92,3.62,102.33,41.86
10dpf,37.65,10.04,5.02,6.28,2.51,20.71,4.39,0,116.09,5.65
