stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,41.29,0,0
12hpf,1.93,0,0,0,0,0,0,42.41,0,1.93
14hpf,60.19,0,0,0,0,0,0,56.85,3.34,10.03
16hpf,77.93,0,0,2.05,2.05,0,2.05,43.07,2.05,10.25
19hpf,243,0,0,0,0,0,13.14,21.89,0,39.41
24hpf,61,1,1,0,16,4,15,6,9,12
2dpf,288.59,4.17,10.84,12.51,74.23,100.92,41.7,25.02,28.36,241.05
3dpf,205.72,5.17,5.75,2.3,33.33,93.09,9.77,0,25.28,70.68
5dpf,114.22,9.3,10.85,10.34,27.39,105.95,34.63,165.9,90.45,249.11
10dpf,147.47,38.28,17.57,9.41,14.43,99.15,23.22,5.02,91.62,129.9
