stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.5,0,3.34,0,0.83,0
3dpf,35.05,0,2.3,4.02,0,0
5dpf,1.03,0.52,5.69,1.55,0.52,0
10dpf,18.2,0,1.26,10.04,0,0.63
