stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.67,0,2.5,0,0,0.83,0
3dpf,196.53,0,5.75,2.3,0,0,0
5dpf,8.27,1.03,11.37,4.13,1.03,0.52,2.07
10dpf,44.55,0,3.14,0.63,0,3.14,0
