stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,1.67,0,1.67,0,0,0,0
3dpf,3.45,0.57,0,0,1.15,1.72,0,0.57
5dpf,0.52,0.52,0.52,6.72,0.52,3.62,0.52,2.07
10dpf,0.63,0,0,3.14,0,1.88,0,0
