stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,1600.06,10.32,10.32,0,196.14,0,0,20.65,588.41,794.87
12hpf,75.18,0,0,0,19.28,0,1.93,3.86,28.92,9.64
14hpf,535.02,10.03,10.03,3.34,53.5,0,3.34,10.03,147.13,110.35
16hpf,498.35,12.3,20.51,4.1,176.37,2.05,14.36,6.15,178.42,125.1
19hpf,2016.24,4.38,15.32,15.32,245.19,2.19,15.32,4.38,74.43,232.05
24hpf,479,2,35,7,124,2,5,0,18,27
2dpf,371.16,5.84,17.52,29.19,341.14,59.22,10.84,2.5,37.53,80.07
3dpf,546.49,1.72,2.87,4.6,6.9,42.52,2.3,0,6.32,15.52
5dpf,40.83,0,28.94,5.69,35.66,36.18,2.58,2.07,12.92,31.01
10dpf,77.81,1.88,7.53,2.51,1.88,15.69,1.26,0,2.51,5.65
