stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.5,0,0,1.67,1.67,3.34,0.83,2.5,1.67
3dpf,4.02,0.57,0,0,0,2.87,0,0,0
5dpf,1.03,0,2.58,0,0,1.03,0.52,0,0.52
10dpf,5.02,0,23.85,0.63,0,3.77,0,0,0
