stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
3dpf,0,1.72,0,0,0,0,0
5dpf,0.52,1.03,1.55,0.52,2.07,0.52,0.52
10dpf,3.77,0.63,1.88,0,1.26,0.63,0
