stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10.32,0,0,0,0,0,0,10.32,0,0
12hpf,5.78,0,0,1.93,0,0,0,3.86,5.78,1.93
14hpf,3.34,0,0,0,0,0,0,3.34,3.34,3.34
16hpf,16.41,0,0,4.1,4.1,2.05,0,0,4.1,2.05
19hpf,28.46,2.19,2.19,0,6.57,0,0,0,0,6.57
24hpf,19,1,47,1,9,11,2,0,3,2
2dpf,186.83,0.83,43.37,31.69,74.23,184.33,15.01,3.34,60.89,44.21
3dpf,274.11,2.87,39.65,18.96,16.09,270.08,13.22,0,19.54,29.88
5dpf,64.09,5.17,74.94,27.91,13.44,138.51,8.79,7.75,17.06,69.26
10dpf,126.76,10.67,88.48,21.96,7.53,70.91,6.28,0,8.79,13.81
