stage,central_nervous_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.83,0.83,0,35.87
3dpf,1.15,1.15,0,16.09
5dpf,0,2.07,0.52,73.39
10dpf,0.63,0,0,21.34
