stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
3dpf,0.57,0,0,0.57,0.57,0,0,0
5dpf,1.03,1.03,3.62,0.52,7.24,1.03,1.55,1.03
10dpf,4.39,0,5.02,0,3.14,0,0,0.63
