stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,3.34,0,0,0,0,0,0,0,83.6
16hpf,2.05,0,0,0,0,2.05,0,0,205.08
19hpf,0,0,0,0,2.19,0,0,0,275.84
24hpf,4,0,0,0,3,0,0,3,95
2dpf,28.36,0,0.83,1.67,20.02,17.52,0.83,2.5,132.62
3dpf,18.39,0,0,1.72,9.77,54.59,0,0.57,25.28
5dpf,15.5,0,1.03,1.03,5.69,44.96,1.03,1.55,118.87
10dpf,10.67,1.26,0,0,3.14,44.55,0,0,6.9
