stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,10.32,20.65,0
12hpf,0,0,0,1.93,5.78,0,0,1.93,44.34,0
14hpf,6.69,0,0,3.34,73.56,6.69,0,6.69,230.73,0
16hpf,18.46,0,4.1,2.05,116.9,61.52,0,10.25,330.18,8.2
19hpf,0,0,0,0,8.76,10.95,0,0,81,0
24hpf,14,1,2,1,28,32,0,0,171,1
2dpf,13.35,1.67,2.5,5.84,30.03,37.53,0.83,0,85.91,3.34
3dpf,46.55,0,1.15,0.57,7.47,89.07,0,0,10.92,1.72
5dpf,4.65,4.13,0,4.65,0.52,27.91,0,0,2.58,5.69
10dpf,124.25,12.55,3.77,6.28,0.63,18.2,0,0,1.26,1.88
