stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,423.24,10.32,0,0,134.2,10.32,0,0,92.91,92.91
12hpf,323.86,3.86,0,3.86,65.54,5.78,0,0,75.18,32.77
14hpf,571.8,13.38,3.34,0,66.88,23.41,6.69,0,23.41,76.91
16hpf,822.38,59.47,22.56,14.36,129.2,79.98,20.51,6.15,121,139.46
19hpf,1838.92,10.95,2.19,21.89,122.59,70.05,19.7,4.38,24.08,94.13
24hpf,934,17,25,17,189,86,17,0,50,63
2dpf,622.22,20.85,12.51,91.75,183.5,377,56.72,0.83,111.77,116.77
3dpf,1139.52,8.62,9.77,34.48,53.44,457.99,28.16,0,25.86,29.31
5dpf,295.63,21.71,80.11,137.99,67.7,802.12,43.93,7.75,125.59,300.28
10dpf,477.55,11.3,125.51,67.15,43.3,416.05,28.87,0,60.24,32
