stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,3.34,0,0,0,2.5,1.67,0.83,8.34
3dpf,9.19,0,0,1.15,0.57,5.17,0,3.45
5dpf,1.03,1.03,0.52,0,0,1.55,1.03,9.82
10dpf,4.39,0,1.88,0,0.63,1.88,1.26,4.39
