stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,5,0.83,0,0.83,5,0,0.83,0.83,4.17
3dpf,9.19,0,1.72,0.57,9.19,0,0,0,5.17
5dpf,2.58,0.52,0,0,2.58,0.52,0,0,18.61
10dpf,2.51,0,0,0,0,0,0,0,1.88
