stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,20.65,0,20.65,0,10.32,0,0,0,10.32,10.32
12hpf,11.57,0,9.64,11.57,5.78,0,0,0,13.49,9.64
14hpf,10.03,0,70.22,46.81,10.03,0,0,0,6.69,6.69
16hpf,32.81,8.2,38.97,45.12,22.56,8.2,2.05,2.05,10.25,12.3
19hpf,32.84,0,0,2.19,2.19,2.19,2.19,0,0,6.57
24hpf,20,0,16,11,10,4,3,0,9,2
2dpf,156.81,2.5,20.85,44.21,92.58,130.12,24.19,5,49.21,74.23
3dpf,445.35,9.19,20.69,22.99,29.88,226.98,9.19,0,9.77,45.4
5dpf,77.01,10.85,50.13,41.86,26.36,252.73,19.64,14.99,41.35,220.69
10dpf,208.97,15.06,44.55,21.96,7.53,160.65,10.04,0.63,21.34,35.77
