stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,13.38,0,0,0,0,0,0
16hpf,14.36,0,0,0,0,0,2.05
19hpf,2.19,0,0,0,0,0,0
24hpf,6,0,0,0,0,0,0
2dpf,37.53,0.83,0,18.35,5,50.88,0.83
3dpf,6.9,0,0,0,1.15,0.57,1.15
5dpf,5.69,0,1.55,0,1.03,1.03,1.55
10dpf,4.39,0,1.26,0,1.26,0,0.63
