stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
10hpf,0,0,0,0,0,0,0,10.32
12hpf,0,0,0,0,0,0,0,7.71
24hpf,0,0,0,0,0,0,0,1
2dpf,3.34,1.67,2.5,1.67,0.83,0.83,0,29.19
3dpf,4.02,2.87,0.57,0,1.15,11.49,0,12.07
5dpf,2.07,2.58,1.03,2.07,4.65,8.79,1.03,54.78
10dpf,2.51,1.88,1.26,0.63,3.77,5.02,0,3.14
