stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,12.51,0,0.83,3.34,6.67,0,2.5,2.5
3dpf,14.37,0.57,0.57,1.72,10.34,0.57,0.57,2.3
5dpf,0.52,0,1.03,0.52,6.72,1.03,1.03,3.62
10dpf,5.02,0,2.51,0,6.28,0.63,1.26,1.26
