stage,central_nervous_system,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,10.32
12hpf,0,0,0,0,0,0,1.93
14hpf,0,0,0,0,0,0,100.32
16hpf,4.1,0,0,0,0,4.1,186.62
19hpf,4.38,0,0,0,0,0,207.97
24hpf,9,2,1,0,0,2,100
2dpf,0.83,20.02,23.35,0,1.67,5,20.02
3dpf,6.9,0.57,29.88,1.15,0,0,2.3
5dpf,0,0,11.89,0.52,0,0.52,3.62
10dpf,1.88,0,13.81,0,0,0,0
