stage,central_nervous_system,hematopoietic_system,mesenchyme,paraxial_mesoderm,periderm
12hpf,0,0,0,0,1.93
2dpf,0,0,1.67,0.83,0.83
3dpf,1.72,0,0.57,0,1.72
5dpf,0,0.52,0,0,4.13
10dpf,1.26,0,3.77,0,0
