stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.83,0,0,0,0,0.83,0,0.83
3dpf,4.6,0,0,0,7.47,0,0.57,0.57
5dpf,1.03,1.03,0.52,0.52,2.07,0.52,1.55,3.62
10dpf,3.14,0,0,0,3.77,0.63,0,0
