stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.83,0,1.67,0,0.83,0,0
3dpf,12.07,0,0.57,4.6,0,0,0
5dpf,0,0.52,0,1.55,0,0,2.07
10dpf,2.51,0,0,1.88,0,1.26,0
