stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,4.1,0
24hpf,0,1,0,0,0,0,22,0
2dpf,7.51,0,0,3.34,1.67,0,8.34,4.17
3dpf,5.75,0,0.57,0.57,4.02,0,0,5.17
5dpf,0.52,0,0.52,0.52,5.69,0.52,2.07,4.13
10dpf,1.88,0,0.63,0,1.88,0,0,5.02
