stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,41.29,0,0,0,0,0,0,0,0,0
12hpf,63.62,1.93,0,0,15.42,5.78,0,5.78,9.64,13.49
14hpf,193.94,0,3.34,0,0,6.69,0,0,10.03,3.34
16hpf,149.71,6.15,0,0,28.71,4.1,2.05,0,14.36,18.46
19hpf,431.27,0,0,0,10.95,8.76,2.19,0,4.38,10.95
24hpf,197,0,9,7,45,15,2,1,7,10
2dpf,176.82,4.17,10.01,30.03,186.83,93.42,13.35,0,30.03,70.06
3dpf,258.02,1.15,1.15,4.6,6.32,39.08,3.45,0,4.02,5.75
5dpf,51.68,6.2,23.26,13.95,33.59,108.02,4.65,3.1,26.88,49.1
10dpf,54.6,0.63,9.41,3.77,1.26,6.9,1.26,0,1.26,1.26
