stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,5.84,0.83,0,6.67,5.84,0,0,0.83,2.5
3dpf,13.79,0,0.57,0,9.19,0,0,0.57,0
5dpf,3.1,0,1.03,1.03,10.34,1.03,3.1,2.58,1.55
10dpf,6.9,0,0,0,3.77,0,0,0.63,0.63
