stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.5,0.83,4.17,0,0.83,0,1.67
3dpf,11.49,1.15,0,6.32,0,0.57,0
5dpf,0.52,0.52,0,3.62,0,0.52,1.03
10dpf,1.26,0,0,1.26,0,0,0
