stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
3dpf,63.21,0,0.57,0.57,1.15,0
5dpf,2.58,0.52,1.03,0.52,1.03,1.03
10dpf,38.91,0,0,0,2.51,0.63
