stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,1.67,0,0,0,0,1.67,0,3.34
3dpf,2.87,1.72,0,0.57,0.57,0.57,0,2.87
5dpf,2.58,0.52,1.55,2.07,0.52,2.07,0,5.69
10dpf,4.39,1.88,1.26,0.63,0,0.63,0.63,0
