stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,0,10.32
12hpf,3.86,0,5.78,1.93,0,0,0,0,9.64,5.78
14hpf,6.69,0,0,0,0,3.34,0,0,13.38,6.69
16hpf,10.25,2.05,4.1,8.2,2.05,0,0,0,36.91,14.36
19hpf,4.38,0,0,0,4.38,2.19,0,0,19.7,24.08
24hpf,19,0,3,10,5,8,4,0,33,7
2dpf,103.43,3.34,12.51,16.68,43.37,73.4,8.34,0.83,34.2,63.39
3dpf,694.75,5.75,10.34,13.22,13.22,154,6.9,0,7.47,35.05
5dpf,50.65,8.79,18.61,28.94,12.92,146.78,15.5,3.62,38.76,149.36
10dpf,357.07,8.79,15.06,16.32,8.79,127.39,6.28,0,16.32,18.83
